D,T,O,H,L,C,V
20190627,12:35:00,233.9500000,233.9700000,233.6600000,233.9500000,199220
20190627,12:40:00,233.9400000,233.9500000,233.7500000,233.8000000,95230
20190627,12:45:00,233.8000000,233.9500000,233.7500000,233.8400000,74790
20190627,12:50:00,233.8800000,233.9400000,233.8500000,233.8900000,87830
20190627,12:55:00,233.9400000,234.0200000,233.9100000,234.0000000,237600
20190627,13:00:00,234.0000000,234.0000000,233.6300000,233.7200000,66800
20190627,13:05:00,233.7200000,233.7800000,232.9100000,233.0100000,570680
20190627,13:10:00,233.1000000,233.2300000,233.0100000,233.1400000,143140
20190627,13:15:00,233.1000000,233.1900000,233.0100000,233.1000000,74130
20190627,13:20:00,233.0500000,233.1000000,232.9000000,232.9200000,158950
20190627,13:25:00,232.9200000,233.2500000,232.9100000,233.2400000,184180
20190627,13:30:00,233.2100000,233.2200000,233.1300000,233.1400000,45080
20190627,13:35:00,233.1500000,233.2000000,233.1400000,233.2000000,24750
20190627,13:40:00,233.2000000,233.2000000,233.1500000,233.1500000,37810
20190627,13:45:00,233.1800000,233.1800000,233.1600000,233.1800000,52190
20190627,13:50:00,233.1800000,233.1800000,233.0100000,233.0200000,87700
20190627,13:55:00,233.0300000,233.1800000,233.0300000,233.1500000,28050
20190627,14:00:00,233.1700000,233.1800000,232.9200000,233.0800000,101930
20190627,14:05:00,233.1400000,233.1800000,233.0400000,233.1000000,14700
20190627,14:10:00,233.1600000,233.2200000,233.0300000,233.0800000,72620
20190627,14:15:00,233.0700000,233.0700000,232.9600000,233.0200000,65600
20190627,14:20:00,233.0200000,233.1900000,233.0200000,233.1700000,67320
20190627,14:25:00,233.1700000,233.4300000,233.1700000,233.3500000,166380
20190627,14:30:00,233.3700000,233.3900000,233.1500000,233.2700000,32240
20190627,14:35:00,233.1900000,233.2500000,233.1600000,233.2100000,27150
20190627,14:40:00,233.2500000,233.3000000,233.1800000,233.2000000,40060
20190627,14:45:00,233.1900000,233.2800000,233.1900000,233.2600000,22570
20190627,14:50:00,233.2600000,233.2700000,233.0900000,233.1500000,83000
20190627,14:55:00,233.1500000,233.1600000,232.9100000,232.9100000,160410
20190627,15:00:00,232.9100000,233.0000000,232.7100000,233.0000000,156750
20190627,15:05:00,232.9800000,233.0000000,232.6400000,232.6400000,104990
20190627,15:10:00,232.7400000,232.7500000,232.6100000,232.7300000,69340
20190627,15:15:00,232.7300000,232.7400000,232.6500000,232.6600000,81360
20190627,15:20:00,232.6500000,232.7400000,232.6200000,232.7400000,54190
20190627,15:25:00,232.7400000,233.1600000,232.7100000,233.1100000,172990
20190627,15:30:00,233.1100000,233.5700000,233.1100000,233.5000000,92680
20190627,15:35:00,233.4900000,233.5200000,233.2800000,233.2800000,70860
20190627,15:40:00,233.4200000,233.4700000,233.2000000,233.2700000,26610
20190627,15:45:00,233.2700000,233.3100000,233.1300000,233.2900000,41710
20190627,15:50:00,233.2800000,233.3900000,233.1300000,233.2900000,89770
20190627,15:55:00,233.2700000,233.3900000,233.1800000,233.3500000,31940
20190627,16:00:00,233.3600000,233.3900000,233.2500000,233.3500000,42650
20190627,16:05:00,233.3900000,233.3900000,233.2800000,233.3600000,35910
20190627,16:10:00,233.3800000,234.1700000,233.3400000,233.8000000,458760
20190627,16:15:00,233.8100000,233.8600000,233.3000000,233.4600000,296030
20190627,16:20:00,233.4000000,233.6400000,233.3000000,233.5400000,446800
20190627,16:25:00,233.5200000,233.5600000,233.4000000,233.4000000,172920
20190627,16:30:00,233.4000000,233.5000000,233.3500000,233.3900000,122070
20190627,16:35:00,233.3900000,233.6100000,233.3300000,233.4600000,518070
20190627,16:40:00,233.4400000,233.5200000,233.2600000,233.2600000,175440
20190627,16:45:00,233.2600000,233.4500000,233.2600000,233.3500000,87250
20190627,16:50:00,233.4100000,233.5900000,233.3700000,233.4200000,168510
20190627,16:55:00,233.4900000,233.6100000,233.4200000,233.5600000,62450
20190627,17:00:00,233.5800000,233.6800000,233.3500000,233.4300000,113790
20190627,17:05:00,233.4200000,233.7400000,233.3700000,233.6900000,208300
20190627,17:10:00,233.7400000,233.7800000,233.5500000,233.5900000,369390
20190627,17:15:00,233.5800000,233.6800000,233.5500000,233.6000000,177680
20190627,17:20:00,233.6000000,233.6500000,233.5500000,233.5700000,94070
20190627,17:25:00,233.5900000,233.6700000,233.5300000,233.6700000,81350
20190627,17:30:00,233.6700000,233.7400000,233.5800000,233.6300000,137540
20190627,17:35:00,233.6000000,233.6300000,233.5000000,233.5000000,78840
20190627,17:40:00,233.5000000,233.6000000,233.4100000,233.6000000,29550
20190627,17:45:00,233.6000000,233.7000000,233.5800000,233.7000000,33930
20190627,17:50:00,233.7000000,233.8000000,233.6100000,233.6600000,141470
20190627,17:55:00,233.6500000,233.7900000,233.6300000,233.7200000,99290
20190627,18:00:00,233.6900000,233.7900000,233.6700000,233.7600000,168630
20190627,18:05:00,233.7400000,233.7800000,233.7000000,233.7300000,154140
20190627,18:10:00,233.7300000,233.7300000,233.3400000,233.5600000,339250
20190627,18:15:00,233.5600000,233.6000000,233.4600000,233.5000000,201230
20190627,18:20:00,233.5000000,233.5000000,233.2300000,233.2700000,280360
20190627,18:25:00,233.2900000,233.3000000,232.9700000,233.1500000,426980
20190627,18:30:00,233.1900000,233.3000000,233.1900000,233.2900000,340200
20190627,18:35:00,233.2800000,233.3000000,233.0700000,233.1000000,131480
20190627,18:40:00,233.1000000,233.1000000,232.7100000,232.7600000,751020
20190627,18:50:00,232.6000000,232.6000000,232.6000000,232.6000000,1055170
20190628,10:05:00,233.2100000,233.4000000,232.7800000,233.1900000,890410
20190628,10:10:00,233.1900000,233.2900000,232.9100000,233.1000000,248460
20190628,10:15:00,233.1000000,233.1700000,232.8000000,232.9300000,156150
20190628,10:20:00,232.9300000,233.2000000,232.9200000,233.1900000,265490
20190628,10:25:00,233.1900000,233.3500000,233.1000000,233.3300000,243220
20190628,10:30:00,233.2900000,233.3700000,233.1300000,233.2500000,104160
20190628,10:35:00,233.2500000,233.4000000,233.1700000,233.3900000,125890
20190628,10:40:00,233.3900000,234.4000000,233.3600000,234.0400000,1284150
20190628,10:45:00,234.0000000,234.4600000,233.9000000,234.4200000,664730
20190628,10:50:00,234.4600000,234.8700000,234.3900000,234.6000000,751420
20190628,10:55:00,234.6500000,234.7900000,234.2100000,234.4100000,299420
20190628,11:00:00,234.4000000,234.4500000,234.1200000,234.4300000,212200
20190628,11:05:00,234.4300000,234.4800000,233.8100000,233.8400000,265390
20190628,11:10:00,233.9500000,234.1400000,233.7900000,234.0300000,186650
20190628,11:15:00,233.9900000,234.2000000,233.9900000,234.0700000,95480
20190628,11:20:00,234.0800000,234.3000000,234.0400000,234.1800000,194070
20190628,11:25:00,234.1900000,234.3000000,233.9200000,234.1900000,137240
20190628,11:30:00,234.1800000,234.6500000,233.9500000,234.5200000,387000
20190628,11:35:00,234.4900000,234.6800000,234.4600000,234.6500000,240270
20190628,11:40:00,234.5800000,234.6700000,234.4200000,234.4200000,66120
20190628,11:45:00,234.4700000,234.6500000,234.2400000,234.6200000,233670
20190628,11:50:00,234.5400000,234.7500000,234.3400000,234.4200000,205180
20190628,11:55:00,234.4500000,234.5200000,234.2000000,234.3500000,151260
20190628,12:00:00,234.3500000,234.5200000,234.3500000,234.4800000,64680
20190628,12:05:00,234.5100000,235.0000000,234.3200000,234.9000000,736680
20190628,12:10:00,234.8600000,234.9600000,234.4500000,234.5400000,205680
20190628,12:15:00,234.5900000,234.6200000,234.4100000,234.5200000,108050
20190628,12:20:00,234.5500000,234.8000000,234.5000000,234.7900000,63390
20190628,12:25:00,234.7900000,234.9500000,234.6200000,234.8800000,238730
20190628,12:30:00,234.9000000,235.2900000,234.7900000,235.0400000,1073050
20190628,12:35:00,235.0900000,235.2300000,235.0300000,235.0700000,464340
20190628,12:40:00,235.0800000,235.4100000,235.0800000,235.3800000,857240
20190628,12:45:00,235.3700000,235.4700000,235.1900000,235.3800000,634510
20190628,12:50:00,235.3800000,235.4100000,235.2000000,235.2400000,242170
20190628,12:55:00,235.2400000,235.3400000,234.9000000,235.1200000,494460
20190628,13:00:00,235.1800000,235.2500000,235.0000000,235.0400000,145070
20190628,13:05:00,235.0400000,235.2000000,235.0100000,235.0900000,100570
20190628,13:10:00,235.0500000,235.1800000,235.0200000,235.1400000,59360
20190628,13:15:00,235.1400000,235.1800000,235.0600000,235.1400000,65090
20190628,13:20:00,235.1300000,235.2300000,235.0500000,235.1900000,234040
20190628,13:25:00,235.2100000,235.2800000,235.0100000,235.1900000,333470
20190628,13:30:00,235.2200000,235.2300000,235.0400000,235.1000000,197020
20190628,13:35:00,235.0900000,235.2300000,235.0800000,235.1300000,99880
20190628,13:40:00,235.1900000,235.1900000,235.0600000,235.1700000,87490
20190628,13:45:00,235.1600000,235.1900000,235.1000000,235.1200000,49980
20190628,13:50:00,235.1400000,235.1900000,235.0600000,235.1200000,82510
20190628,13:55:00,235.1400000,235.1400000,234.6200000,234.7400000,312960
20190628,14:00:00,234.8100000,234.8600000,234.4000000,234.5500000,437370
20190628,14:05:00,234.6100000,234.9000000,234.5200000,234.8200000,326040
20190628,14:10:00,234.8700000,234.8800000,234.5100000,234.7900000,235750
20190628,14:15:00,234.7600000,234.7700000,234.6100000,234.7000000,96120
20190628,14:20:00,234.7000000,234.7000000,234.5100000,234.5800000,170740
20190628,14:25:00,234.5600000,234.6000000,234.1600000,234.2800000,328050
20190628,14:30:00,234.2700000,234.5000000,233.8100000,233.9000000,610670
20190628,14:35:00,233.9000000,234.0200000,233.5800000,233.5900000,432170
20190628,14:40:00,233.6000000,234.2400000,233.5800000,233.8100000,382640
20190628,14:45:00,233.8100000,233.9900000,233.8000000,233.9800000,174520
20190628,14:50:00,233.9800000,233.9800000,233.5100000,233.7100000,243190
20190628,14:55:00,233.7300000,234.0000000,233.6400000,233.8600000,294840
20190628,15:00:00,233.8800000,233.9400000,233.1000000,233.3100000,1851440
20190628,15:05:00,233.3000000,233.3100000,232.3500000,232.6700000,2537010
20190628,15:10:00,232.6700000,233.1800000,232.6000000,233.0700000,659860
20190628,15:15:00,233.0700000,233.2100000,232.8700000,233.1500000,355030
20190628,15:20:00,233.1500000,233.1500000,232.6700000,232.7800000,432750
20190628,15:25:00,232.7700000,233.0400000,232.6000000,232.8000000,614340
20190628,15:30:00,232.7900000,233.0700000,232.6500000,232.8800000,610450
20190628,15:35:00,232.8800000,233.1400000,232.8800000,233.0800000,244740
20190628,15:40:00,233.1000000,233.1000000,232.8000000,232.9000000,245940
20190628,15:45:00,232.9000000,233.2500000,232.7800000,233.2500000,314200
20190628,15:50:00,233.2400000,233.2400000,232.8500000,233.0800000,137240
20190628,15:55:00,233.0700000,233.1000000,232.8600000,233.0500000,125540
20190628,16:00:00,233.0100000,233.1200000,232.7900000,233.0900000,426530
20190628,16:05:00,233.0800000,233.1100000,232.9000000,233.0200000,224330
20190628,16:10:00,233.0000000,233.3300000,233.0000000,233.1000000,469670
20190628,16:15:00,233.1200000,233.3000000,233.0000000,233.1800000,192840
20190628,16:20:00,233.1000000,233.2000000,232.9200000,233.0700000,217500
20190628,16:25:00,232.9800000,233.2500000,232.9000000,233.0400000,193060
20190628,16:30:00,233.0000000,233.1900000,232.9500000,233.0500000,93940
20190628,16:35:00,233.0400000,233.3300000,232.9500000,233.2600000,262430
20190628,16:40:00,233.2800000,233.3500000,233.0600000,233.1200000,361580
20190628,16:45:00,233.0800000,233.2500000,233.0000000,233.0800000,146240
20190628,16:50:00,233.0100000,233.1900000,233.0000000,233.0600000,576380
20190628,16:55:00,233.1000000,233.1600000,233.0100000,233.1500000,113980
20190628,17:00:00,233.1500000,233.2500000,233.0700000,233.1500000,309010
20190628,17:05:00,233.2000000,233.2700000,233.0500000,233.2300000,448860
20190628,17:10:00,233.2500000,233.2900000,233.1000000,233.2800000,160750
20190628,17:15:00,233.2700000,233.4300000,233.2000000,233.4000000,511680
20190628,17:20:00,233.4000000,233.5000000,233.3500000,233.4100000,309380
20190628,17:25:00,233.4700000,233.5500000,233.3500000,233.4800000,344030
20190628,17:30:00,233.5400000,233.7600000,233.4000000,233.6300000,302600
20190628,17:35:00,233.6300000,233.6900000,233.3500000,233.4000000,364690
20190628,17:40:00,233.4700000,233.5500000,233.3500000,233.4800000,296270
20190628,17:45:00,233.4800000,233.4800000,233.3000000,233.3000000,352680
20190628,17:50:00,233.3600000,233.3600000,233.0100000,233.0500000,925620
20190628,17:55:00,233.0700000,233.1400000,232.8500000,233.0000000,1013540
20190628,18:00:00,232.9200000,233.2700000,232.8800000,232.9600000,445800
20190628,18:05:00,232.9600000,233.0700000,232.9100000,233.0000000,390170
20190628,18:10:00,233.0000000,233.0400000,232.8500000,233.0200000,1430540
20190628,18:15:00,232.9600000,233.0300000,232.8000000,232.8900000,563620
20190628,18:20:00,232.8300000,233.3800000,232.8300000,233.0000000,985840
20190628,18:25:00,233.0700000,233.1000000,232.8300000,232.9000000,247370
20190628,18:30:00,232.8900000,233.0200000,232.8100000,233.0100000,657020
20190628,18:35:00,232.9800000,233.0100000,232.8900000,232.9000000,297230
20190628,18:40:00,232.9000000,233.0600000,232.8200000,233.0000000,818510
20190628,18:50:00,232.8300000,232.8300000,232.8300000,232.8300000,1744520
20190701,10:05:00,234.1600000,235.0700000,234.1000000,234.3500000,986160
20190701,10:10:00,234.3500000,234.8800000,234.3500000,234.6500000,407590
20190701,10:15:00,234.6500000,234.8900000,234.6000000,234.6600000,160790
20190701,10:20:00,234.7600000,234.9800000,234.7600000,234.9200000,395930
20190701,10:25:00,234.9200000,235.4700000,234.9200000,235.3400000,831750
20190701,10:30:00,235.2900000,235.4500000,234.9600000,235.1800000,387240
20190701,10:35:00,235.1700000,235.2100000,235.0000000,235.0300000,226790
20190701,10:40:00,235.0600000,235.4000000,235.0000000,235.2500000,452640
20190701,10:45:00,235.2500000,236.4400000,235.2500000,236.2400000,2031370
20190701,10:50:00,236.2500000,236.3500000,236.0500000,236.2400000,482170
20190701,10:55:00,236.2500000,236.4100000,235.8100000,235.8900000,528060
20190701,11:00:00,235.8700000,236.0400000,235.7900000,235.8500000,440390
20190701,11:05:00,235.9100000,236.0000000,235.7000000,235.8000000,321380
20190701,11:10:00,235.8100000,236.1800000,235.7900000,236.1100000,249370
20190701,11:15:00,236.0700000,236.2400000,236.0000000,236.1900000,155600
20190701,11:20:00,236.1500000,236.2000000,236.1400000,236.2000000,202200
20190701,11:25:00,236.1800000,236.2000000,236.0400000,236.0500000,183470
20190701,11:30:00,236.0300000,236.1600000,235.8300000,235.9800000,192610
20190701,11:35:00,236.0000000,236.1300000,235.9600000,236.0300000,95260
20190701,11:40:00,235.9700000,236.2000000,235.9700000,236.1700000,116440
20190701,11:45:00,236.1900000,236.2000000,236.1100000,236.1700000,55520
20190701,11:50:00,236.1300000,237.3000000,236.1300000,237.2800000,2196950
20190701,11:55:00,237.2800000,238.9600000,237.2200000,238.6500000,2217230
20190701,12:00:00,238.6800000,240.0000000,238.6500000,239.3300000,2586900
20190701,12:05:00,239.2500000,239.5000000,239.0500000,239.1600000,390010
20190701,12:10:00,239.2400000,239.9700000,239.2400000,239.9400000,627820
20190701,12:15:00,239.8900000,240.7000000,239.8400000,240.3200000,1058550
20190701,12:20:00,240.3200000,240.3800000,239.2400000,239.3600000,1005950
20190701,12:25:00,239.3700000,240.3100000,239.3000000,240.0700000,732870
20190701,12:30:00,240.1000000,240.8800000,240.0100000,240.6500000,917560
20190701,12:35:00,240.6200000,241.2000000,240.4200000,241.0000000,1355110
20190701,12:40:00,240.9900000,241.1000000,240.7300000,240.8400000,1055290
20190701,12:45:00,240.8900000,240.9400000,240.5000000,240.5000000,613470
20190701,12:50:00,240.5400000,240.5500000,240.1000000,240.5000000,579930
20190701,12:55:00,240.5300000,240.6000000,240.0800000,240.5000000,339150
20190701,13:00:00,240.4600000,240.6700000,240.3500000,240.4400000,486170
20190701,13:05:00,240.4400000,240.5000000,240.2500000,240.4600000,283190
20190701,13:10:00,240.4600000,240.5000000,240.4000000,240.4800000,360710
20190701,13:15:00,240.4900000,241.5000000,240.4700000,241.5000000,1988100
20190701,13:20:00,241.5000000,242.4000000,241.5000000,242.2800000,1975190
20190701,13:25:00,242.2700000,245.3900000,242.2700000,245.3800000,4419880
20190701,13:30:00,245.3700000,245.3800000,244.0600000,244.1900000,2171470
20190701,13:35:00,244.1900000,245.0000000,244.0500000,244.7500000,1345940
20190701,13:40:00,244.7700000,244.9900000,244.5400000,244.7600000,522450
20190701,13:45:00,244.6800000,244.8500000,244.5100000,244.8400000,504710
20190701,13:50:00,244.8500000,245.8700000,244.7700000,245.8500000,2124850
20190701,13:55:00,245.8600000,247.7900000,245.6100000,247.1400000,2992020
20190701,14:00:00,247.1300000,247.2000000,246.5000000,246.8100000,1329780
20190701,14:05:00,246.8100000,247.6900000,246.7000000,246.8700000,1319570
20190701,14:10:00,246.8700000,246.9900000,245.1400000,245.7700000,2052030
20190701,14:15:00,245.8100000,245.9200000,245.1300000,245.3000000,994880
20190701,14:20:00,245.3000000,245.3500000,244.3100000,245.1300000,2056330
20190701,14:25:00,245.1400000,245.6000000,245.1400000,245.1900000,561750
